date,min,max,pm25,q1,q3,stdev,count
2021-11-25T00:00:00.000Z,7.4,75.4,12.39,10.7,14.9,4.961,566
2021-11-26T00:00:00.000Z,6.2,118.07,10.6,9.4,11.6,5.286,577
2021-11-27T00:00:00.000Z,0.73,18.2,3.3,2,4.8,2.143,560
2021-11-28T00:00:00.000Z,0.9,36.57,2.7,2,7.4,3.772,559
2021-11-29T00:00:00.000Z,0.4,44.43,5.7,1.6,8.3,3.974,566
2021-11-30T00:00:00.000Z,0.1,29.2,0.5,0.33,0.8,1.62,558
2021-12-01T00:00:00.000Z,0.5,16.57,3,2,4.5,1.721,539
2021-12-02T00:00:00.000Z,0.3,19.23,3.7,2.49,4.59,1.913,553
2021-12-03T00:00:00.000Z,1,20.3,5.09,3.4,5.97,2.322,243
2021-12-04T00:00:00.000Z,0.2,20.7,0.8,0.4,2.67,1.808,536
2021-12-05T00:00:00.000Z,0.2,55,3.23,1.03,6.77,4.339,543
2021-12-06T00:00:00.000Z,3.7,52.17,8.25,7.1,10.63,4.37,554
2021-12-07T00:00:00.000Z,0.2,19.7,2.54,1.7,4.4,2.159,554
2021-12-08T00:00:00.000Z,0.2,33.47,2.5,0.43,10.5,5.638,545
2021-12-09T00:00:00.000Z,0.7,57,7.47,3.33,15.18,6.264,533
2021-12-10T00:00:00.000Z,0.3,17.17,2.2,1.1,3.73,1.843,550
2021-12-11T00:00:00.000Z,0.1,110.03,7.33,5.69,9.17,5.985,561
2021-12-12T00:00:00.000Z,2.63,22.33,8.55,6.1,13.83,4.476,544
2021-12-13T00:00:00.000Z,1.6,57.03,8.6,6.17,10.5,3.809,528
2021-12-14T00:00:00.000Z,1.9,29.63,8.67,7.5,10.15,3.116,544
2021-12-15T00:00:00.000Z,7.5,59.57,12.99,10.37,17.97,5.12,550
2021-12-16T00:00:00.000Z,1.77,60.5,5.43,4.48,8.5,4.286,533
2021-12-17T00:00:00.000Z,1.8,28.67,5.7,4.53,9.52,4.63,550
2021-12-18T00:00:00.000Z,2.83,42.7,8.93,7.03,14.82,5.103,545
2021-12-19T00:00:00.000Z,4.07,42.9,9.63,6.69,12.07,3.384,553
2021-12-20T00:00:00.000Z,2.27,33.86,5.62,4.45,7.39,3.321,520
2021-12-21T00:00:00.000Z,2.06,105.87,7.63,6.2,8.69,5.024,543
2021-12-22T00:00:00.000Z,1.47,38.93,3.73,2.97,4.97,2.299,555
2021-12-23T00:00:00.000Z,0.83,15.73,2.5,1.63,3.5,1.829,532
2021-12-24T00:00:00.000Z,0.6,88.8,3.9,2.29,9,5.669,555
2021-12-25T00:00:00.000Z,1.4,47.23,5.39,3.6,6.87,3.499,534
2021-12-26T00:00:00.000Z,2.67,42.4,12.18,7.8,18.1,6.036,566
2021-12-27T00:00:00.000Z,0.97,58.97,13.33,9.02,17,6.832,573
2021-12-28T00:00:00.000Z,0.2,22.1,4.09,2.5,6.27,5.502,570
2021-12-29T00:00:00.000Z,0.2,25.13,1.4,0.5,2.6,2.11,567
2021-12-30T00:00:00.000Z,0.27,63.5,3.77,1.4,5.3,4.724,558
2021-12-31T00:00:00.000Z,0.3,71.53,3.9,2.2,7.9,7.973,565
2022-01-01T00:00:00.000Z,2.1,51.83,6.5,4.54,8.09,7.816,569
2022-01-02T00:00:00.000Z,0.5,66.37,2.35,1.4,3.9,5.8,538
2022-01-03T00:00:00.000Z,0.3,23.7,1.6,0.87,2.89,2.82,553
2022-01-04T00:00:00.000Z,0.2,188.8,1.5,0.95,2.22,8.637,565
2022-01-05T00:00:00.000Z,0.2,87.57,1,0.4,1.53,4.263,568
2022-01-06T00:00:00.000Z,0.2,23.27,2.29,1.1,4.03,2.019,578
2022-01-07T00:00:00.000Z,0.3,17.17,1.33,1,1.99,1.316,569
2022-01-08T00:00:00.000Z,0.2,17.37,0.8,0.53,1.33,1.97,540
2022-01-09T00:00:00.000Z,0.2,22.17,0.97,0.3,4.26,2.653,541
2022-01-10T00:00:00.000Z,2.29,78.7,9.17,5.8,12.47,5.216,542
2022-01-11T00:00:00.000Z,5.97,28.23,11.32,9.8,15.2,3.496,564
2022-01-12T00:00:00.000Z,1.12,57.03,6.67,4.59,9,3.978,559
2022-01-13T00:00:00.000Z,0.6,28.73,3.6,2,4.59,2.274,569
2022-01-14T00:00:00.000Z,1,20.6,2.7,1.73,5.8,2.562,546
2022-01-15T00:00:00.000Z,3.3,102.3,11.89,5.35,15.39,7.485,560
2022-01-16T00:00:00.000Z,3.87,125.43,9.23,7.9,11.83,6.229,563
2022-01-17T00:00:00.000Z,0.33,25.63,1.6,1,2.37,2.438,574
2022-01-18T00:00:00.000Z,1.8,36.47,5.17,3.3,7.9,3.282,569
2022-01-19T00:00:00.000Z,0.4,17.13,4.33,2.5,6.15,2.538,557
2022-01-20T00:00:00.000Z,0.2,20.93,1.1,0.6,1.87,1.655,575
2022-01-21T00:00:00.000Z,0.2,15.2,0.9,0.6,1.4,1.292,544
2022-01-22T00:00:00.000Z,0.1,28.57,1.3,0.3,2.67,2.195,567
2022-01-23T00:00:00.000Z,0.3,84.7,6.73,5.49,8.3,4.823,557
2022-01-24T00:00:00.000Z,2.57,22.5,7.6,4.59,11,4.11,567
2022-01-25T00:00:00.000Z,6.43,21.37,12.77,9.33,16.93,3.986,559
2022-01-26T00:00:00.000Z,5.73,29.77,11.53,8.91,14.24,4.951,524
2022-01-27T00:00:00.000Z,0.3,27.67,8.43,3.95,15.15,7.379,569
2022-01-28T00:00:00.000Z,0.1,12.5,1.87,1.2,3.15,2.027,572
2022-01-29T00:00:00.000Z,0.2,30.37,5.37,3.4,7.13,3.612,570
2022-01-30T00:00:00.000Z,0.2,26.4,0.8,0.3,1.65,1.694,573
2022-01-31T00:00:00.000Z,0.2,22.9,1.83,0.33,2.7,2.414,574
2022-02-01T00:00:00.000Z,0.1,27.93,0.7,0.3,1.65,2.663,536
2022-02-02T00:00:00.000Z,0.1,54.67,1.2,0.6,1.8,3.231,537
2022-02-03T00:00:00.000Z,0.5,35.03,1.73,1.2,2.7,2.117,537
2022-02-04T00:00:00.000Z,0.4,30.07,4.17,1.5,5.09,2.791,553
2022-02-05T00:00:00.000Z,0.2,20.32,1.17,0.7,4.59,2.595,563
2022-02-06T00:00:00.000Z,0.2,23.67,1.1,0.67,1.9,2.365,564
2022-02-07T00:00:00.000Z,0.1,14.5,0.67,0.3,0.89,1.389,569
2022-02-08T00:00:00.000Z,0.3,48.7,0.97,0.7,2.02,2.703,552
2022-02-09T00:00:00.000Z,0.4,48.97,2.4,1.5,3.3,3.146,533
2022-02-10T00:00:00.000Z,0.4,41.27,1.63,1.1,3.23,3.291,530
2022-02-11T00:00:00.000Z,0.47,32.7,1.6,1.1,2.73,2.294,542
2022-02-12T00:00:00.000Z,0.33,24.5,2.02,0.73,3,2.134,563
2022-02-13T00:00:00.000Z,0.2,35.93,0.82,0.5,2.83,3.071,574
2022-02-14T00:00:00.000Z,0.3,31.6,1.4,0.8,2.52,2.161,579
2022-02-15T00:00:00.000Z,1.2,61.67,5.2,2.7,10.02,5.851,583
2022-02-16T00:00:00.000Z,0.37,34.72,1.1,0.8,6.3,5.134,580
2022-02-17T00:00:00.000Z,0.2,46.37,1,0.67,1.4,2.352,578
2022-02-18T00:00:00.000Z,0.2,27.37,2,1.43,2.4,2.263,575
2022-02-19T00:00:00.000Z,0.2,19.47,0.7,0.4,2.79,2.051,576
2022-02-20T00:00:00.000Z,0.3,18.67,1.47,0.93,2.29,1.691,578
2022-02-21T00:00:00.000Z,0.2,15.7,0.5,0.3,0.9,1.254,576
2022-02-22T00:00:00.000Z,0.2,22.03,0.8,0.5,1.17,1.951,584
2022-02-23T00:00:00.000Z,0.2,40.97,0.8,0.5,1.27,2.648,578
2022-02-24T00:00:00.000Z,0.2,46.77,0.73,0.5,3.1,3.075,575
2022-02-25T00:00:00.000Z,0.2,41.7,0.56,0.3,1.07,2.187,575
2022-02-26T00:00:00.000Z,0.43,53.67,3.07,1.73,4.19,3.231,581
2022-02-27T00:00:00.000Z,1.37,31.47,5.3,4.17,6.6,2.735,580
2022-02-28T00:00:00.000Z,1.6,50.2,4.47,3.9,5.3,2.585,580
2022-03-01T00:00:00.000Z,1.5,55.63,3,2.43,4.8,3.791,579
2022-03-02T00:00:00.000Z,1.23,18,3.45,2.23,7.27,2.892,574
2022-03-03T00:00:00.000Z,1.7,32.63,5.2,4.03,7.17,3.515,571
2022-03-04T00:00:00.000Z,0.56,28.6,7.53,6.39,9.23,3.058,576
2022-03-05T00:00:00.000Z,1.7,30.53,8.3,6.1,9.34,2.396,573
2022-03-06T00:00:00.000Z,2.1,40.93,7.53,6.75,8.27,2.181,553
2022-03-07T00:00:00.000Z,3.7,25.93,9.27,8.17,10.1,1.783,581
2022-03-08T00:00:00.000Z,0.8,39.22,5.43,3.53,8.1,3.156,575
2022-03-09T00:00:00.000Z,0.83,55.9,3.3,2.1,4.59,3.015,567
2022-03-10T00:00:00.000Z,1.9,40.13,4.2,3.47,5.67,3.278,578
2022-03-11T00:00:00.000Z,5.6,30.97,7.8,7.12,8.47,1.91,573
2022-03-12T00:00:00.000Z,2.5,26,5.5,4.76,7.1,1.974,578
2022-03-13T00:00:00.000Z,1.6,34.07,4.48,3,7.7,4.081,564
2022-03-14T00:00:00.000Z,1.5,17.97,4.59,3.43,5.95,1.698,576
2022-03-15T00:00:00.000Z,1.8,83.3,4.29,3.5,5.14,5.864,576
2022-03-16T00:00:00.000Z,4.33,55.37,13.87,11.02,18,5.222,573
2022-03-17T00:00:00.000Z,7.47,94.53,12.1,10.19,15.13,4.99,577
2022-03-18T00:00:00.000Z,9.8,34.29,19.07,17.93,20.73,2.79,558
2022-03-19T00:00:00.000Z,7.07,33.4,18.93,17.1,20.7,2.936,576
2022-03-20T00:00:00.000Z,4.63,23.33,6.97,6.17,7.7,1.977,571
2022-03-21T00:00:00.000Z,3,19.87,5.27,4.43,6.45,1.641,552
2022-03-22T00:00:00.000Z,1.2,41.4,4.07,3.13,4.8,2.388,579
2022-03-23T00:00:00.000Z,0.6,39.47,1.73,1.2,3.54,2.519,572
2022-03-24T00:00:00.000Z,0.7,48.4,3.9,2.2,5.09,3.424,567
2022-03-25T00:00:00.000Z,2.57,30.3,11.57,4.17,13.5,4.846,571
2022-03-26T00:00:00.000Z,9.97,67.4,14.1,12.25,17,4.993,577
2022-03-27T00:00:00.000Z,7.8,64.23,11.93,9.77,13.17,4.215,570
2022-03-28T00:00:00.000Z,4.09,60.93,9.19,7.93,10.65,3.993,576
2022-03-29T00:00:00.000Z,6.6,59.2,8.5,8,9.67,3.442,571
2022-03-30T00:00:00.000Z,6.2,68.4,8.93,7.7,11.25,5.205,569
2022-03-31T00:00:00.000Z,1.87,92.67,15.87,7.17,22.52,8.945,581
2022-04-01T00:00:00.000Z,0.8,21.97,3.37,1.92,5.03,2.788,576
2022-04-02T00:00:00.000Z,3.4,40.53,9.83,8.4,14.39,4,553
2022-04-03T00:00:00.000Z,2.77,22.97,6.7,5.5,10.5,3.566,578
2022-04-04T00:00:00.000Z,3.2,12.9,6.4,5.63,7.87,2.044,578
2022-04-05T00:00:00.000Z,2.87,17.57,6.67,5.17,8.8,2.498,579
2022-04-06T00:00:00.000Z,0.2,10.7,0.9,0.5,1.87,1.532,578
2022-04-07T00:00:00.000Z,0.2,6.3,0.82,0.5,1.2,0.662,578
2022-04-08T00:00:00.000Z,0.1,42.8,0.77,0.5,1.3,2.372,578
2022-04-09T00:00:00.000Z,0.1,11.23,1,0.5,1.5,1.279,563
2022-04-10T00:00:00.000Z,0.4,17.3,2.4,1.67,3.9,1.898,579
2022-04-11T00:00:00.000Z,0.4,29.47,1.9,1.03,3.3,2.617,578
2022-04-12T00:00:00.000Z,0.43,34.03,1.6,1.2,2.7,2.237,579
2022-04-13T00:00:00.000Z,0.87,66.13,3,2.1,4.9,4.472,579
2022-04-14T00:00:00.000Z,1.23,93.3,4.59,3.33,6.23,4.464,582
2022-04-15T00:00:00.000Z,1.53,38.03,7.3,4.4,16.29,8.122,581
2022-04-16T00:00:00.000Z,1.03,41.53,3.57,2.6,4.26,2.814,581
2022-04-17T00:00:00.000Z,0.6,46.57,2.77,1.4,3.5,2.516,579
2022-04-18T00:00:00.000Z,0.47,97.5,1.87,1.1,2.63,4.518,574
2022-04-19T00:00:00.000Z,0.9,53.6,3.3,1.83,4.8,3.302,561
2022-04-20T00:00:00.000Z,1.2,38.83,3.6,2.8,7.15,4.074,564
2022-04-21T00:00:00.000Z,2.63,43.27,5.19,4.17,7.67,3.451,566
2022-04-22T00:00:00.000Z,7.63,82.67,11.53,9.8,14,5.345,578
2022-04-23T00:00:00.000Z,2.67,49.73,20,10.37,21.87,7.324,575
2022-04-24T00:00:00.000Z,0.27,40.2,5.6,0.55,12.97,7.229,581
2022-04-25T00:00:00.000Z,0.3,53.87,2.95,1.93,6.2,4.532,554
2022-04-26T00:00:00.000Z,0.2,103.8,5.97,1.2,9.47,6.265,563
2022-04-27T00:00:00.000Z,1.1,24.93,3.8,2.7,5.07,2.472,552
2022-04-28T00:00:00.000Z,1.7,37.6,3.3,2.5,4.09,2.648,564
2022-04-29T00:00:00.000Z,1.27,83.17,3.5,2.7,4.33,4.398,563
2022-04-30T00:00:00.000Z,2.2,32.4,5.67,4.63,9.8,4.072,575
2022-05-01T00:00:00.000Z,0.6,49.03,2.85,1.43,3.77,3.47,554
2022-05-02T00:00:00.000Z,1.2,33.9,3.93,2.9,5.09,2.288,537
2022-05-03T00:00:00.000Z,1.9,37.07,3.83,3.17,4.97,2.774,565
2022-05-04T00:00:00.000Z,1.2,57.53,2.77,2.02,4.53,3.461,571
2022-05-05T00:00:00.000Z,1,34.6,2.6,1.97,3.5,2.498,545
2022-05-06T00:00:00.000Z,3.2,48.93,13.47,8.65,19.62,7.166,572
2022-05-07T00:00:00.000Z,4.59,46.3,11.75,9.33,15.3,4.197,578
2022-05-08T00:00:00.000Z,2.57,37.47,7.6,5.72,11.4,4.211,569
2022-05-09T00:00:00.000Z,3,27.6,6.1,5.17,6.9,1.625,570
2022-05-10T00:00:00.000Z,1.37,39,4,2.8,5.3,3.775,566
2022-05-11T00:00:00.000Z,1.77,40.47,3.5,2.6,4.3,2.929,546
2022-05-12T00:00:00.000Z,1.87,23,3.5,3.03,4.09,1.942,551
2022-05-13T00:00:00.000Z,1.53,29.07,4.9,4.01,6.19,2.18,569
2022-05-14T00:00:00.000Z,1.6,63.97,4.3,3.2,6.23,4.569,578
2022-05-15T00:00:00.000Z,2.1,49.23,3.83,3,4.5,4.154,571
2022-05-16T00:00:00.000Z,1,28,4.37,2.22,5.07,2.202,565
2022-05-17T00:00:00.000Z,1.2,58.43,3.2,2.4,4.59,3.351,571
2022-05-18T00:00:00.000Z,1.23,37.7,3.83,2.4,6.2,2.932,567
2022-05-19T00:00:00.000Z,1.73,67.4,3.6,2.9,4.8,5.26,571
2022-05-20T00:00:00.000Z,1.1,106.17,2.13,1.77,3.57,5.513,567
2022-05-21T00:00:00.000Z,0.53,23.5,2.4,1.8,3.93,2.735,563
2022-05-22T00:00:00.000Z,0.9,56.23,1.8,1.57,2.1,3.742,568
2022-05-23T00:00:00.000Z,1.1,38.97,2.9,2.27,4,3.665,566
2022-05-24T00:00:00.000Z,0.3,45.83,1.53,1.03,1.9,2.882,561
2022-05-25T00:00:00.000Z,0.3,31.23,1.23,0.73,2.8,2.679,563
2022-05-26T00:00:00.000Z,0.4,57.8,1.03,0.8,1.47,4.348,559
2022-05-27T00:00:00.000Z,0.53,103.47,1.37,1.03,1.69,4.71,565
2022-05-28T00:00:00.000Z,0.4,34.07,1.79,1.2,2.54,3.099,568
2022-05-29T00:00:00.000Z,0.3,30.57,1.17,0.9,1.43,1.831,509
2022-05-30T00:00:00.000Z,0.5,19.03,1.2,0.9,1.6,1.656,519
2022-05-31T00:00:00.000Z,0.47,44.2,1.19,0.9,3.2,4.258,526
2022-06-01T00:00:00.000Z,0.6,15.43,1.8,1.33,4.07,1.83,539
2022-06-02T00:00:00.000Z,0.9,44.97,2.35,1.79,3.79,3.151,436
2022-06-03T00:00:00.000Z,1.1,105.77,2.7,2.17,3.3,6.416,472
2022-06-04T00:00:00.000Z,1.73,55.83,2.9,2.5,3.45,4.422,521
2022-06-05T00:00:00.000Z,0.8,98.5,4.73,1.9,6.22,5.731,549
2022-06-06T00:00:00.000Z,1.1,26.13,1.87,1.6,2.4,1.876,507
2022-06-07T00:00:00.000Z,0.7,39.5,2.73,1.9,5.17,3.026,570
2022-06-08T00:00:00.000Z,0.3,36.83,0.9,0.6,1.6,2.732,554
2022-06-09T00:00:00.000Z,0.3,27.13,1.37,0.82,2.06,1.916,545
2022-06-10T00:00:00.000Z,1.37,62.77,2.93,2.4,3.7,3.15,562
2022-06-11T00:00:00.000Z,1.1,36.2,2.77,1.85,3.4,2.57,553
2022-06-12T00:00:00.000Z,0.7,21.8,2.23,1.33,3.4,1.717,567
2022-06-13T00:00:00.000Z,1.1,65.87,2.37,1.87,3.7,3.523,555
2022-06-14T00:00:00.000Z,1.6,62.1,2.67,2.33,3.25,3.307,537
2022-06-15T00:00:00.000Z,1.4,84.4,3.6,2.6,4.45,5.779,564
2022-06-16T00:00:00.000Z,1.2,50.7,4.3,3.82,7.3,3.713,561
2022-06-17T00:00:00.000Z,1.77,21,4.72,2.97,7.67,2.657,504
2022-06-18T00:00:00.000Z,1.07,90.27,3.4,1.9,4.5,5.492,564
2022-06-19T00:00:00.000Z,2.73,97.07,5.7,3.77,7.57,4.945,533
2022-06-20T00:00:00.000Z,3.73,78.23,7.5,5.19,9.32,4.889,540
2022-06-21T00:00:00.000Z,0.7,23.13,4.5,2.5,5.4,2.64,544
2022-06-22T00:00:00.000Z,2.9,34.9,5.3,4.07,9.3,3.736,534
2022-06-23T00:00:00.000Z,1.2,33.13,3.8,2.73,5.53,2.779,516
2022-06-24T00:00:00.000Z,0.3,20.73,1.83,1.17,2.7,1.889,574
2022-06-25T00:00:00.000Z,0.3,35.07,0.7,0.5,1.5,2.147,578
2022-06-26T00:00:00.000Z,0.5,39.86,1.35,0.93,1.73,3.356,580
2022-06-27T00:00:00.000Z,1.37,107.17,3.07,2.52,3.93,5.55,555
2022-06-28T00:00:00.000Z,1.23,88.1,5.2,3.62,7.89,6.25,549
2022-06-29T00:00:00.000Z,2.4,57.67,6.33,5.09,7.77,3.02,558
2022-06-30T00:00:00.000Z,1.5,21.7,5.09,3.8,6.15,1.926,517
2022-07-01T00:00:00.000Z,0.4,2.93,1.1,0.8,1.4,0.52,573
2022-07-02T00:00:00.000Z,0.3,4.37,0.97,0.67,1.63,0.866,555
2022-07-03T00:00:00.000Z,0.9,2.57,1.43,1.3,1.7,0.335,572
2022-07-04T00:00:00.000Z,0.7,4.3,1.79,1.17,2.13,0.606,454
2022-07-05T00:00:00.000Z,0.4,2.9,1.5,0.8,1.9,0.615,543
2022-07-06T00:00:00.000Z,0.53,6.93,1.73,1.1,2.27,0.778,555
2022-07-07T00:00:00.000Z,1.67,5.73,2.57,2.2,3.27,0.947,383
2022-07-08T00:00:00.000Z,0.4,2.5,1.07,0.9,1.33,0.357,542
2022-07-09T00:00:00.000Z,0.3,3.7,1.17,0.77,1.47,0.511,551
2022-07-10T00:00:00.000Z,0.6,86.2,1.4,1.1,2.47,6.49,562
2022-07-11T00:00:00.000Z,0.3,449.2,1.73,0.6,2.6,21.624,564
2022-07-12T00:00:00.000Z,0.6,5.6,1.3,1.1,1.53,0.589,565
2022-07-13T00:00:00.000Z,0.5,33.9,1,0.8,1.2,3.53,519
2022-07-14T00:00:00.000Z,0.5,3.17,1.29,0.9,1.7,0.571,556
2022-07-15T00:00:00.000Z,2.2,15.83,4,3.17,4.7,1.648,525
2022-07-16T00:00:00.000Z,1.7,7.2,2.93,2.63,3.3,0.672,569
2022-07-17T00:00:00.000Z,1.27,6.17,2.02,1.8,2.4,0.672,586
2022-07-18T00:00:00.000Z,0.9,3.73,1.93,1.47,2.33,0.552,577
2022-07-19T00:00:00.000Z,1.4,6.6,3.03,2.52,3.9,0.945,579
2022-07-20T00:00:00.000Z,3.67,25.27,6.5,5.27,8.13,2.681,575
2022-07-21T00:00:00.000Z,3.73,24.3,8.88,5.09,10.29,2.939,577
2022-07-22T00:00:00.000Z,6.4,14.8,10.1,8.23,11.85,2.011,584
2022-07-23T00:00:00.000Z,2.9,8.77,4.59,4.09,5.5,1.118,484
2022-07-24T00:00:00.000Z,4.47,17.2,7.1,5.75,8.86,1.921,580
2022-07-25T00:00:00.000Z,5.09,11.27,8.13,6.87,9.32,1.381,585
2022-07-26T00:00:00.000Z,0.9,6.2,2.19,1.6,3.4,1.266,578
2022-07-27T00:00:00.000Z,0.8,4.13,2.27,1.89,2.57,0.614,501
2022-07-28T00:00:00.000Z,1.8,6.27,3.67,2.77,4.37,0.988,399
2022-07-29T00:00:00.000Z,1,8.83,1.97,1.5,2.4,1.165,554
2022-07-30T00:00:00.000Z,0.9,7.4,1.83,1.4,2.33,1.076,578
2022-07-31T00:00:00.000Z,1.27,5.2,2,1.77,2.29,0.488,555
2022-08-01T00:00:00.000Z,1.1,32.22,2.13,1.87,2.43,1.711,530
2022-08-02T00:00:00.000Z,0.73,3.7,1.47,1.23,1.7,0.348,553
2022-08-03T00:00:00.000Z,0.83,6.03,1.6,1.37,2.57,0.87,571
2022-08-04T00:00:00.000Z,1.53,50.47,2.5,2.2,3.17,2.205,539
2022-08-05T00:00:00.000Z,1.3,5.5,3.42,3,4.09,0.833,576
2022-08-06T00:00:00.000Z,1.3,9.1,2.27,1.9,2.8,1.025,573
2022-08-07T00:00:00.000Z,0.7,7.6,1.9,1.3,2.29,0.957,551
2022-08-08T00:00:00.000Z,0.5,13.33,1.2,0.95,1.57,1.63,553
2022-08-09T00:00:00.000Z,0.33,3.13,0.8,0.6,1.8,0.674,573
2022-08-10T00:00:00.000Z,1,5.5,1.6,1.47,1.8,0.557,564
2022-08-11T00:00:00.000Z,0.56,422.03,2.1,1.2,2.4,21.099,515
2022-08-12T00:00:00.000Z,0.6,3.1,1.6,1.2,2.13,0.557,575
2022-08-13T00:00:00.000Z,0.8,4.7,1.6,1.33,2.13,0.922,581
2022-08-14T00:00:00.000Z,1.8,9.27,3.67,2.73,6.1,1.862,568
2022-08-15T00:00:00.000Z,1.5,7.67,2.7,2.27,6.1,1.966,559
2022-08-16T00:00:00.000Z,0.77,9.52,1.3,1.12,1.63,1.301,583
2022-08-17T00:00:00.000Z,1.9,5.73,2.97,2.6,3.72,0.921,536
2022-08-18T00:00:00.000Z,1.8,8.9,4.13,2.83,4.7,1.138,554
2022-08-19T00:00:00.000Z,1,4.4,2.33,1.93,3.29,0.78,581
2022-08-20T00:00:00.000Z,0.5,4.23,2.17,1.1,2.52,0.8,562
2022-08-21T00:00:00.000Z,0.4,3.13,1.9,1.07,2.33,0.7,575
2022-08-22T00:00:00.000Z,0.87,3.1,1.67,1.4,2.1,0.491,516
2022-08-23T00:00:00.000Z,0.4,3.1,0.8,0.63,1.1,0.689,570
2022-08-24T00:00:00.000Z,1.37,7.57,2.33,2.02,2.73,1.188,553
2022-08-25T00:00:00.000Z,0.7,11.1,3.26,1.4,7.8,3.226,550
2022-08-26T00:00:00.000Z,2.43,6.3,3.9,3.43,4.4,0.737,575
2022-08-27T00:00:00.000Z,1.5,3.33,2.37,2.17,2.6,0.314,577
2022-08-28T00:00:00.000Z,0.7,4.03,1.57,1.23,2.63,0.843,572
2022-08-29T00:00:00.000Z,1.3,5.9,3.6,2.29,4.2,1.043,562
2022-08-30T00:00:00.000Z,2.2,7.13,4.12,3.62,4.69,0.882,572
2022-08-31T00:00:00.000Z,2.3,51.3,3.3,2.93,4.98,2.9,565
2022-09-01T00:00:00.000Z,1,4.8,1.97,1.6,2.4,0.691,567
2022-09-02T00:00:00.000Z,0.6,2.5,1.5,1.3,1.7,0.31,557
2022-09-03T00:00:00.000Z,0.5,3.23,1.6,1.23,2.2,0.604,545
2022-09-04T00:00:00.000Z,0.3,2,0.77,0.5,1.2,0.405,484
2022-09-05T00:00:00.000Z,0.7,2.6,1.53,1.23,1.9,0.417,517
2022-09-06T00:00:00.000Z,1.4,10.77,2.73,2.29,4.09,2.115,569
2022-09-07T00:00:00.000Z,1.1,3,1.9,1.63,2.2,0.365,564
2022-09-08T00:00:00.000Z,0.33,3,1.5,1.1,1.8,0.526,512
2022-09-09T00:00:00.000Z,0.4,2.1,0.87,0.7,1.12,0.323,573
2022-09-10T00:00:00.000Z,0.3,1.33,0.63,0.5,0.8,0.192,566
2022-09-11T00:00:00.000Z,0.3,1.9,0.9,0.6,1.2,0.359,571
2022-09-12T00:00:00.000Z,0.4,2.57,1.5,0.97,1.7,0.495,518
2022-09-13T00:00:00.000Z,0.6,1.9,1.2,1.03,1.37,0.224,561
2022-09-14T00:00:00.000Z,0.43,2.7,1.27,0.8,1.73,0.528,567
2022-09-15T00:00:00.000Z,0.4,2.1,1,0.8,1.3,0.341,564
2022-09-16T00:00:00.000Z,0.4,4.3,1.8,1.2,2.6,0.865,561
2022-09-17T00:00:00.000Z,0.4,2.87,1.07,0.8,1.6,0.545,563
2022-09-18T00:00:00.000Z,0.3,2.63,1.2,0.8,1.6,0.484,570
2022-09-19T00:00:00.000Z,0.7,3.07,1.4,1.1,1.8,0.44,561
2022-09-20T00:00:00.000Z,0.43,2.2,1.1,0.83,1.4,0.373,544
2022-09-21T00:00:00.000Z,0.3,1.53,0.7,0.5,0.9,0.237,550
2022-09-22T00:00:00.000Z,0.4,1.8,0.8,0.63,1,0.263,569
2022-09-23T00:00:00.000Z,0.47,3.2,1.03,0.8,1.6,0.566,569
2022-09-24T00:00:00.000Z,0.83,2.17,1.3,1.2,1.5,0.222,573
2022-09-25T00:00:00.000Z,0.6,3.47,1.8,1.1,2.23,0.637,569
2022-09-26T00:00:00.000Z,0.7,3.9,1.5,1.2,2.29,0.724,555
2022-09-27T00:00:00.000Z,0.56,10.7,1.53,1.1,3.67,2.23,563
2022-09-28T00:00:00.000Z,0.3,3.27,1,0.6,1.6,0.678,559
2022-09-29T00:00:00.000Z,0.3,3.97,0.8,0.47,1.2,0.712,554
2022-09-30T00:00:00.000Z,0.4,2.47,1,0.6,1.33,0.517,535
2022-10-01T00:00:00.000Z,0.47,1.88,1,0.8,1.17,0.243,562
2022-10-02T00:00:00.000Z,0.3,7.07,0.8,0.5,1.5,1.694,485
2022-10-03T00:00:00.000Z,0.47,5,1.35,1,2.82,1.102,460
2022-10-04T00:00:00.000Z,0.4,2.47,0.8,0.67,1.3,0.411,505
2022-10-05T00:00:00.000Z,0.3,2.13,0.77,0.5,1.07,0.394,527
2022-10-06T00:00:00.000Z,0.5,24.2,1.42,0.97,3.97,3.557,566
2022-10-07T00:00:00.000Z,1.1,3.4,1.9,1.63,2.2,0.405,567
2022-10-08T00:00:00.000Z,0.9,3.83,1.69,1.4,2.02,0.566,572
2022-10-09T00:00:00.000Z,0.67,2.02,1.23,1.03,1.5,0.284,576
2022-10-10T00:00:00.000Z,0.5,2.2,1.2,1,1.37,0.28,576
2022-10-11T00:00:00.000Z,0.56,5.9,1.8,1.1,2.99,1.144,568
2022-10-12T00:00:00.000Z,0.9,4.09,2.34,1.97,2.77,0.562,564
2022-10-13T00:00:00.000Z,1.08,3.83,2,1.7,2.29,0.478,572
2022-10-14T00:00:00.000Z,0.8,6.1,1.7,1.4,2.99,1.193,565
2022-10-15T00:00:00.000Z,0.6,2.67,1.5,1,1.87,0.507,577
2022-10-16T00:00:00.000Z,0.4,2.2,1.1,0.87,1.4,0.386,442
2022-10-17T00:00:00.000Z,0.5,4.7,1.2,0.83,2.87,1.101,571
2022-10-18T00:00:00.000Z,0.7,22.77,1.67,1.2,4.32,6.59,408
